0041641|059|26,631
6266530|028|18
6181507|014|8
6474975|084|23
6320287|015|16
4936241|041|5,2
6512801|028|2
0041267|033|24
6488611|007|25
5285473|013|13,64
6513436|015|20
0017208|058|8
6482018|026|7
6527808|089|10
6496139|046|34
6490067|066|57
0518357|036|25
6509207|005|9
6485794|013|67
6145361|040|9,088
6504443|081|23
5155124|087|21
6498842|009|48
6498219|026|28
5233283|023|60
6500648|078|38
0016048|026|598
6401921|025|18
6511304|013|35
0041491|042|24,05
6527415|033|3
5155132|023|135
6454479|025|20
5136890|061|6,229
6509207|007|18
6527976|014|28
0041543|040|8,03
0014466|002|20
6527413|013|22
6495146|031|15
6522136|051|44
6502546|003|14
6485030|022|24,568
0017208|044|27
6530396|020|15,41
6005953|051|20,88
0644658|023|14
6512799|051|16
0064499|036|40
6496937|069|238
0694125|087|20
6528946|021|143
0447912|002|3,059
0571430|015|6,049
5288816|033|18
6502547|043|6
6475124|063|17
6524179|031|9,25
0064858|088|6
6035273|005|4
6528945|067|335
6531049|032|10
6529895|073|40
0015166|064|10
0042740|056|14,335
6486564|069|28
6464990|062|80
0427112|050|5,586
6447673|015|70
6266530|071|18
6495146|019|6
6529885|062|1,323
6521624|011|33
6145361|006|1,092
0415737|017|2,662
6507447|074|55
0682799|025|26
6531445|050|19
0027904|004|2,257
6514641|056|14
6529891|071|8
6531201|093|18
6529895|048|115
6479367|039|68
0041581|046|4,872
6408215|026|2,67
6529619|031|21
6520180|047|18
0014481|065|10
6505675|093|20
0682799|087|26
6484712|011|73
6523099|012|17
6451336|052|20
6447256|026|13
6529895|015|69
0447870|056|17
6516110|039|125
6502547|034|3
0414442|045|38,107
0062362|020|13
6503631|014|36
5155131|066|433
6503157|043|3,168
0041267|032|40
0005342|068|15
6510687|005|17
6511304|005|67
6474976|021|17
6497929|074|6
0627992|007|26
6514429|036|18
6514602|011|23
6494680|039|55
0041432|046|3,961
0650481|051|2,698
6528174|088|44
0017203|006|464
6530476|044|38
6488612|066|10
6378970|047|11,525
6495719|076|13
6458710|016|25
6521931|032|23
0016022|074|6
0041538|058|50
5207980|029|2
6488625|068|84
6509404|036|37
0041348|014|1,14
6484367|022|40
6499145|015|46
6484713|033|28
6474033|081|18
6527033|004|6
0018119|013|83
6531446|088|38
6482108|068|111
0041709|048|2,55
6474294|073|24
0030007|084|18
6509205|054|9
0018119|056|70
0042391|045|1
0041491|011|23,299
0031443|034|9
0600361|068|1,888
6527999|073|124
6467682|061|16
6504788|051|19
6459728|020|1,878
0459115|033|2,2
6502548|050|16
6529895|043|38
6227813|069|27
6515620|061|104
6153290|062|1,725
6490039|055|15
6497929|036|3
6528919|089|42
6498219|067|31
6493479|068|1,447
6522495|025|20
0693465|005|31
0042740|029|17,82
6503618|051|52
6454485|014|70
6513228|039|102
6514035|074|25
5165485|015|2
5155132|058|75
0436170|067|30
6484189|047|23
6509400|002|69
0415737|043|2,622
6517115|047|33
6497930|071|21
6524142|066|47
0478396|056|9
0564559|029|3,657
5290853|040|3,015
5155125|052|22
6503631|073|58
5260278|080|9,786
5207980|011|50
6506522|041|28
0062394|073|29
6451994|093|4,305
6457982|087|12
6484077|028|12
0030023|022|29
6190318|011|8,644
6504396|015|9
5155134|029|20
6486564|059|1
6190318|052|5,51
0016794|017|11
6493113|038|2,874
6504403|031|8
6510010|039|152
6530476|002|14
0450585|032|3,215
5119995|040|26
6496724|011|18
6530420|020|3,51
6504396|075|25
6489844|080|30
6460576|002|4
6523082|062|15
6502500|075|8
0030403|088|84
6496918|038|26
5163308|035|31
0041432|020|55,091
0061091|050|23
6512801|003|1
6521624|061|20
5079876|013|127
5110804|007|1,848
0683888|073|42
0449405|048|3,408
6502546|026|23
0459115|032|28,994
5155132|005|230
6491432|007|43
6475123|007|12
6510010|026|13
6502546|011|38
0004724|080|1,7
0458174|032|434
6474294|068|26
6498855|053|5
6502546|078|2
6512580|019|10
0065183|021|5,729
0511238|020|3
6494680|088|42
5155132|046|623
0041432|074|13,028
6474294|043|17
6514641|045|28
6294805|003|24
6185268|017|18
0042391|043|35
6509206|026|20
5141619|058|10,832
5155205|046|2,737
6522498|063|50
6408231|084|2,362
5110804|061|1,172
6408181|067|12,776
6517115|054|4
6523082|061|10
6408165|038|20,705
6529891|013|1
0518357|012|29
6489844|028|13
0014466|062|3
6524145|006|13
5260245|067|2,492
6493677|033|14
6531297|026|32
6510687|011|27
6531049|088|32
6512801|014|13
0017195|062|62
6375141|088|36
6524182|080|1,5
6457982|047|12
6408256|055|2,327
0045030|071|9
0020545|075|22
6509404|001|9
6484077|051|4
6530396|004|3,192
6498731|039|2
6494680|007|72
6520179|003|6,465
5112990|046|9,551
6523786|090|12
6509408|019|13
6509205|076|53
0018206|011|24
6041347|042|14
0020705|064|13
6372362|017|35
0027060|036|19
6502539|007|33
6525265|043|42
5260104|046|47,046
6526319|054|1,419
6502546|016|20
6520451|001|73
6479367|055|24
0064960|043|14
6524853|009|27
0005342|087|16
6531296|026|48
0027904|031|2,5
0017024|086|79
0041267|009|14
6496724|009|32
0017205|013|193
6412381|001|10
6527057|080|10
6488625|084|12
6488612|063|22
4933198|075|2,271
0627992|080|29
6522099|074|5,724
0627992|090|13
6509207|073|29
6528174|024|24
0040039|084|8
6527033|052|10
0014631|056|3
6484713|012|14
0518357|055|27
6514641|071|6
6451336|028|21
0022178|073|39
6484712|015|12
6528946|044|305
0030171|064|18
0571430|039|21,277
6322747|035|2,33
6509408|067|11
6527033|015|31
6504389|025|20
6320287|006|8
6513891|022|23
0644658|009|19
6320261|025|6
6529888|001|2
6475123|064|13
6523787|067|41
6482108|058|21
0442707|031|5,2
6521624|003|27
6190318|039|16,71
6478775|023|38
6502350|065|19
0014896|047|255
6520123|062|41
6447113|033|6,606
0682799|044|29
6518179|054|12
0064499|090|19
6530396|077|4,254
0041274|050|1,819
6524173|063|4,2
6452584|005|4
6412381|032|3
0528505|047|45
6518179|052|18
5290572|023|2,988
6496937|006|224
6500645|037|52
0422634|023|62
6504788|053|2
6509408|051|17
5155124|024|41
0045030|036|14
5208780|034|33
6505395|048|72
6484713|069|5
6527033|069|30
6527500|075|15
6531446|001|6
6528945|089|409
6500646|006|30
0447870|002|20
6451168|066|100
6514641|002|10
5110796|064|3,02
6476771|024|92
0041348|029|5,61
6498877|045|12
6528491|038|48
6447673|081|416
6484246|076|27
6510009|066|21
0017195|071|81
6494062|044|33
6523099|019|6
6524173|067|2,85
0041544|015|37,82
6502350|020|179
6520450|035|68
6525815|053|76
0447870|043|10
5260104|009|54,478
6520179|062|11,318
0022503|019|24
6520451|039|231
6447737|055|1,58
0041294|047|9,351
6504443|090|66
6470662|059|24
0650481|049|4,139
0064499|024|19
6458710|073|3
6504457|062|7
5074604|013|7
6524143|009|60
6465917|009|1,342
6493546|061|24
6514602|012|15
6527057|016|7
6502547|063|6
6521931|026|21
6491432|069|36
6529888|013|3
6509206|053|6
0038729|003|18
6521931|046|67
0045030|037|37
0042391|006|29
6518179|073|37
6496937|044|117
6506424|012|2,107
6074090|022|46
6496918|044|19
6447256|038|104
0041348|073|2,31
6509911|076|2,832
6474033|065|10
5119995|048|12
6482120|001|24
0691865|089|6,094
6482018|027|14
6514641|047|31
0436170|009|69
6498219|071|26
6451336|004|19
6412142|080|30
0016048|069|337
0478396|068|3
6489844|072|13
5155123|043|57
0014481|053|31
6474294|025|8
6408181|016|10,69
0022105|013|76
6227813|061|21
6531521|046|135
0022503|049|79
6520444|021|51
6503721|093|92
6527747|038|1,43
0064929|077|6
0600361|086|1,3
6408215|052|1,34
5163308|001|11
6502986|015|56
0041538|042|100
6485404|061|37
5260104|032|5,92
0063624|065|3
5207980|069|36
5163308|086|27
0015166|087|24
0427112|013|15,144
0063624|052|6
0041544|016|28,78
6277479|043|65
6528946|058|189
6486203|024|24
6528423|002|48
6477822|049|1,796
6507447|089|18
6482108|043|193
6496918|013|10
6493670|084|10
6447113|022|5,861
5208772|077|49
6505640|013|22
6475124|022|17
6509400|038|69
6528491|012|14
0006098|034|83,992
6521100|011|27
0649269|003|3,905
6035273|031|8
6503618|031|50
0041431|044|4
6489600|020|288
6457982|054|19
6491432|067|60
6500599|020|19,574
0014896|077|39
6320287|005|13
6523082|089|26
0426171|037|20
6484713|026|12
0029272|004|28
0041359|072|1,713
0016794|007|4
5263892|020|9,182
0004351|040|3,494
5208780|051|34
0061091|033|28
0649269|034|2,104
6496140|053|5
6520179|042|4,889
6489843|014|12
6474088|031|42
6516110|069|20
0041242|045|2,41
6489843|006|14
6531299|012|80
0694125|063|31
6509408|086|20
6527412|080|12
6493426|034|3
6519310|054|19
5165485|086|14
0014631|075|28
6527584|065|7
6312813|024|32
0042442|028|10
0029272|052|17
6487084|058|11
6503721|034|15
5117585|080|28,939
5128236|039|96
5155131|088|241
0029272|084|19
6498877|047|9
6518179|005|28
6454479|046|41
6523786|080|80
6531445|035|10
0041542|088|2,358
0414442|033|12,748
6527415|024|10
6256796|088|35
6528919|020|23
6493290|040|234
0562744|041|11
6503158|048|5
0029710|050|34
6520451|013|319
0458174|068|347
6489600|024|22
6488624|027|5
0022503|037|40
6527808|031|11
5202106|071|1,614
6520451|084|19
0062362|093|16
0682799|080|69
6529895|077|39
6005953|023|5,182
6412142|076|31
6474294|045|16
0041320|046|110
6472813|019|11
6507447|028|15
0449280|024|43,597
6320287|059|2
0414442|004|1,822
6529243|011|3,524
6504457|067|18
6503631|015|65
6266936|056|6
6363618|038|66
6522093|020|10,421
6485404|048|35
6511302|090|24
6487756|062|5,015
6527808|033|32
0041359|055|1,9
6521624|012|19
6502547|023|47
6527582|071|76
6502176|069|44
0447870|051|21
0022105|041|8
6266530|036|25
6479367|089|20
0042743|020|6,028
6005953|024|56,174
6530396|033|7,48
6499257|089|8
6318695|081|32
6504393|011|3
6496724|073|32
6475366|005|4
0041267|059|23
6464990|076|15
5184569|024|78
6408181|002|8,781
6498855|056|17
0442707|043|2,56
6502500|044|10
0065180|021|1,112
6531445|033|11
6513222|064|39
6509408|036|2
6524853|036|9
0017208|048|27
6502500|046|31
6181507|032|53
6499257|007|7
6528337|088|22
0065183|020|8,75
6496918|005|20
0022105|089|6
0017205|080|150
6508030|080|5,296
0061091|089|27
6522136|026|68
6502986|012|6
6458710|009|31
0041538|007|50
0042740|061|8,064
0020563|043|4
6491432|029|12
6512580|080|46
0041999|088|2,618
6509945|086|10,762
6496139|093|30
6408298|005|1,41
5184569|072|6
6408231|078|1,274
0042238|025|68
5278155|024|3
6496188|007|9
0030007|041|10
0014481|017|15
0027060|061|22
6227813|012|13
6513228|061|124
6474088|093|46
6527584|016|22
0015166|041|14
6491432|048|16
0014481|088|93
6256796|062|57
6522136|032|217
6525258|020|117
6320261|073|20
6531296|031|24
6486048|081|55
0649269|026|3,23
6241764|027|189
6529726|052|14
6499568|016|11
0427112|012|23,968
0027755|013|238
6513222|001|8
6509207|086|32
0441287|023|8
0441287|048|28
6494680|050|37
6520123|076|3
6520444|009|139
6253595|068|20
6277479|063|19
6506522|019|21
6509404|089|86
0031443|042|12
6478775|074|14
0017205|054|144
5184569|002|23
6499257|054|38
6474976|007|4
0015166|039|157
6504788|066|15
6500645|007|186
6320261|081|34
0041348|062|3,06
6527033|025|6
5260104|007|8,653
6502986|090|18
6408298|049|4,232
6498308|025|34
0038729|065|14
6529895|056|30
6447113|086|5,124
6529895|019|22
6496140|037|8
6523787|046|27
6253595|004|15
6375141|031|20
6513222|049|21
6488611|093|14
0017208|002|33
6510010|077|4
6504788|056|6
6509400|016|48
6524179|069|23,9
5204417|050|1,854
0014466|041|6
6457150|011|3,063
6172183|034|2,394
0478396|058|5
5290572|050|5,078
6505395|044|4
6454479|028|58
6484712|001|8
6256796|033|28
6526330|080|1,1
5184569|026|12
6527412|081|30
6506277|051|2,076
6473039|019|10
0422634|076|29
0027755|041|3
0014896|005|325
0611210|062|10
6434237|072|17
6523082|021|15
0064499|032|20
6496188|084|10
0027060|065|35
0041493|032|2,522
6517115|028|53
6496918|015|15
6504389|012|12
0045030|084|12
6496918|051|1
6519310|012|1
6504389|034|3
6474033|086|14
6489844|012|82
5155124|035|14
0062394|035|17
6476771|045|20
6487569|038|200
0459115|038|24,66
6506522|014|18
0005342|075|12
6465218|045|46
6502093|020|2,435
6509404|081|130
5228366|056|3,941
6529885|026|2,195
6449492|050|73
6524170|025|1,141
6474294|009|10
6522498|020|260
6474294|022|25
6530476|090|2
6493426|002|4
5119995|062|13
6074090|073|32
5155123|015|71
5263892|038|5,68
6185268|072|17
0014481|021|27
6502548|077|17
6487084|067|16
0041353|054|13,048
6502986|045|19
0682799|048|80
6527500|051|33
6521905|037|32
6449492|087|15
6524853|048|18
6474088|036|40
6474976|001|6
6521930|052|16
0447870|005|19
6521624|041|25
6524853|020|197
6531201|061|53
6412142|038|25
6348718|007|7
6529891|074|16
6493677|036|17
0065185|028|1,408
6498848|073|14
6485794|056|5
0436352|071|10
6529891|046|8
0650481|048|5,151
5155131|089|339
6498308|032|12
6499568|028|11
0017024|093|104
0427112|044|14,642
0042558|042|1,344
6498673|013|8,3
0041539|007|50
6518489|080|26,26
6457982|020|63
6454479|074|19
6005953|031|18
6470662|027|4
6509404|043|42
6529889|063|22
5110804|009|2,984
6447256|048|25
6494680|022|34
0426171|022|33
0016048|063|334
6363618|044|84
6487756|042|13,57
6485404|087|15
6510617|081|18
0042238|019|13
6494062|075|3
6500645|013|289
0441287|027|19
0014631|040|57
6447673|078|332
6510687|022|19
0041431|003|3,03
6408199|029|5,563
0022105|016|36
6531298|074|99
6523080|087|12
0611210|044|46
0041543|069|3,118
6504457|043|40
5112990|049|1,202
6008189|052|16
6447737|043|3,002
0693465|061|5
6493670|041|34
0006098|041|22,2
0041539|087|70
6527413|043|3
6528337|001|6
6478877|058|3
6531201|031|34
6496188|028|12
6520445|020|572
5163308|073|36
6472345|036|14
6530476|009|42
6454485|039|44
0004535|038|3,526
0018206|003|16
6455388|020|3,787
6505259|009|39
0415737|040|4,424
0020705|077|17
0042046|078|5,797
0041320|022|83,76
6504457|051|19
6478877|052|23
0030007|002|19
0004391|069|2,022
0041999|081|3,356
0449280|087|2,35
4936241|044|3,154
5228366|090|3,925
6181507|020|47
6522498|040|19
5260104|077|25,516
0041432|076|20,787
6498219|073|17
6512053|050|20
6529891|061|1
0034611|052|7
6529891|065|5
6514641|036|15
5209655|080|59
6455719|059|10,964
6529890|039|19
0042048|086|2,438
6531049|051|21
6074090|042|41
5260104|003|7,51
6496188|031|32
0014896|023|122
5136890|066|5,082
0571430|089|3,112
5288816|050|118
6456935|004|2,564
6502350|040|162
5119995|035|22
6510617|058|14
6529619|038|1
0626752|045|60
6496188|090|16
6513266|043|52
6488611|076|38
6190318|003|6,845
0006098|089|18,5
6376149|037|17
6454479|037|3
0022503|026|7
6375117|073|23
0020563|003|31
5092069|036|2,69
6493677|015|44
6478877|053|10
6528423|080|55
6476771|025|13
6296503|086|22
6502539|071|20
6524145|043|8
0450585|077|2,631
6474975|028|8
6518178|011|49
6499145|063|61
5288816|034|62
6527081|023|11,354
6502526|042|36
6266936|072|11
0043080|029|2,445
0447870|077|27
5228630|025|28
6521905|073|50
0042048|048|3,616
6401921|044|99
6502547|058|2
0426171|045|54
6498219|080|143
0432401|051|2,049
6486203|035|57
0649269|041|2,078
6509408|088|14
6256796|068|38
5233283|021|62
4933198|059|5,123
0432401|088|2,383
6513222|044|33
6521624|020|41
6529726|025|16
5169883|048|4,152
6524173|053|1,028
6504396|078|43
6523785|054|44
6529726|016|3
0569012|076|39
6496140|001|13
6474294|052|17
6493677|076|10
0442707|086|4,012
6493426|055|1
6475123|027|14
6528174|004|25
6531446|044|120
6436968|006|12
0041540|087|100
6504443|056|22
0422634|093|50
6509400|066|108
6527057|038|5
6485404|051|30
6496188|086|9
6485795|044|81
0064499|076|21
0611210|001|7
4933198|063|2,37
6484246|078|12
6488624|053|11
5184569|022|51
6510617|061|15
0627992|047|4
6451336|013|93
5155132|017|161
6527582|015|32
0040039|028|4
5278155|028|10
6487756|075|5,546
6524174|039|4,243
6520444|069|320
6476771|063|15
6454479|086|42
6520179|017|2,155
6502539|058|36
6378442|084|2
6479367|084|12
0064246|068|82
0018119|087|34
0014896|093|307
6529726|078|11
5233283|086|41
6474975|050|32
5107586|064|1,74
5155134|074|20
0458174|064|102
6529895|080|96
0627992|078|7
6320261|061|6
0021060|055|14
5155133|062|346
6458390|012|1,49
5155132|062|343
0042046|058|11,254
6457759|077|137
6035273|021|5
6528861|047|3,2
6074090|002|15
6460340|068|2,499
5233283|063|109
0014896|084|111
6530476|088|7
6529243|050|5,737
0065190|009|3,864
0030007|055|19
6502546|054|24
6479367|064|25
6266936|059|4
6451336|047|36
6509205|023|33
6487756|024|1
6531298|020|465
6375141|087|22
5260229|005|1,795
0644658|026|20
0038729|012|45
0042391|001|27
6488624|089|16
6497287|062|9
6447679|015|31
6514429|053|37
6511303|059|2
6529895|061|169
0441287|021|17
0064960|072|8
0018119|033|30
6467177|053|13
6494062|047|20
0041260|009|10
6452584|025|7
6523787|055|17
6035273|039|22
6523786|055|17
6318695|046|70
6527412|055|20
0042046|032|9,906
0064858|074|24
6520446|007|394
6494678|012|31
6496188|029|27
6514035|061|22
6447673|045|136
6524143|002|9
6498308|043|31
0426171|067|36
6500646|040|100
6484077|068|19
6524975|046|22,408
6266936|022|93
0017206|061|29
0017205|017|39
0005342|067|25
0032268|031|12
0611210|029|48
0426171|012|39
6296503|084|15
0016794|062|101
6503631|005|53
5112990|019|16,96
6513222|035|8
6520179|051|12,208
0041268|043|12
6502548|071|23
6476771|058|5
6375117|077|4
5074604|066|74
0041709|038|17,256
5079876|048|21
0027755|017|12
6499257|068|19
6488612|078|17
6520445|050|83
6496188|023|21
6527583|031|62
6510010|034|37
6502539|059|14
0445726|009|15,142
6500646|089|77
6503631|078|135
6524975|040|85,373
0006098|051|139,5
6487083|033|8
5184569|011|44
6528946|004|225
6510009|077|3
6467177|066|43
0042076|033|40
6518179|066|74
0064929|055|8
0041534|058|50
5110804|043|2,582
6498308|046|36
6518179|043|17
0042238|013|126
5142385|020|5,338
6521100|025|13
6520451|046|91
6528946|084|250
6458710|022|34
0042740|049|17,484
6493677|013|38
6509206|041|37
6256796|050|35
6502539|046|25
6512799|014|27
6227813|084|28
6522496|074|35
6185268|025|6
6496188|059|17
6490067|084|54
6493479|012|1,751
0014896|031|50
0030007|081|23
6522496|073|20
6520123|029|13
6331136|054|1,44
6505675|013|37
6522136|061|64
5208772|072|45
6518178|019|34
0027060|064|26
6498855|089|15
6512884|013|12
6512725|051|51
6493291|040|195
6484957|022|77
6434237|034|17
6524145|071|1
5163308|089|16
0441287|077|12
6401921|071|86
6514429|069|29
6497054|020|2,584
6504389|046|37
6514862|066|50
5185988|033|9,138
6496937|040|241
6503618|009|1
0064246|002|127
6510009|059|11
0041709|032|4,059
6485030|054|13,431
6185268|056|11
0682799|028|28
0442707|077|13,988
6484957|011|167
0020705|078|35
0415422|019|34
0427112|004|4,604
0611210|040|69
0022503|005|57
0064960|038|199
0017206|039|60
6500645|064|55
0045030|045|25
6504443|086|30
6320287|064|3
0611210|045|11
6408199|005|1,032
6474294|076|22
6527057|063|10
6527500|013|46
6473039|052|25
6525265|089|8
6531523|073|128
0065183|044|10,112
6476771|084|9
6513222|014|3
0041667|053|1,373
5079876|012|42
5128236|044|24
6475124|023|16
0041581|040|5,026
6488624|058|4
6509206|077|15
0041348|069|2,494
0022105|088|13
6527582|062|41
6516982|045|5
0694125|041|11
6520180|089|19
6521100|071|1
6497930|044|29
0041295|022|8,856
6372362|034|178
6508378|013|1,238
6482395|038|2,91
5079876|015|132
6488624|012|53
6512801|031|30
0445726|075|2,596
6008189|014|4
0041540|015|10
0064858|046|7
6484957|031|22
6408181|015|10,378
6523784|048|41
6465218|080|47
6523080|016|15
6490039|040|51
6509400|032|49
6502539|040|54
0562744|068|18
6513266|077|7
0021060|022|32
0015131|084|400
6454485|038|152
6494680|061|27
6495719|033|15
5136890|072|4,165
6514602|004|3
6518179|074|23
6531201|025|7
6475124|006|19
6496724|066|14
6454413|009|2,025
6511302|043|14
0016022|005|51
6162994|013|3,648
0064500|035|57
6523099|028|34
0041274|041|1,501
6408215|071|1,08
0018119|075|17
5155205|076|1,28
5185988|093|12,532
6531296|003|48
6490039|014|28
6475123|050|9
6436968|084|1
0065189|020|1,249
6498219|061|73
6493670|039|103
6454477|072|1
6527412|031|14
6454485|074|30
6503631|050|108
0041431|067|7,87
6493670|011|30
6460576|072|22
6462139|078|1,106
0478396|006|5
6505640|069|5
0020545|064|20
6482018|049|15
6484957|041|50
6529223|074|4
6522099|063|8,672
0042238|074|13
6496188|003|13
6475124|037|2
6506522|002|117
6486564|001|8
5155133|044|518
0034611|088|45
5259403|009|2,799
0432401|022|2,441
6495719|045|27
6493479|038|2,252
0041543|029|3,05
0436170|041|82
6513228|049|94
0065190|093|3,31
0004307|020|1,616
0065182|035|4,535
6531445|046|20
5155124|055|13
0611210|035|12
6401921|036|211
6527545|046|11
6470662|031|19
0518357|019|27
0017024|020|38
6498855|019|12
5074000|080|62
5163308|048|47
6524179|025|9,594
0027755|023|8
0017203|061|429
0027060|055|25
0043080|073|2,83
6504788|033|7
6527976|088|51
6408298|067|1,212
5233283|020|275
6482108|073|56
6503721|078|8
6474088|051|10
6487084|055|6
0064960|034|31
5142385|064|1,03
6528945|045|2144
6467177|078|10
0016794|050|25
0064960|052|19
0041274|007|2,766
6388482|052|27
6485795|093|117
6520446|019|197
6312813|026|23
0016048|038|1190
6474976|089|13
0041348|074|2,312
6457982|007|45
6520123|025|46
6522099|040|6,928
0065189|051|2,288
0571430|002|19,39
6520445|002|183
0014631|011|121
6502548|088|4
6493290|025|82
0014466|037|42
6513891|038|13
6517115|006|15
6318695|033|1
0061091|015|33
0571430|029|25,791
6447113|041|2,07
0040039|038|221
6499568|040|31
0042558|093|4,183
0427112|006|7,2
5208772|044|16
5155133|019|1645
6479367|017|12
5260104|071|6,142
6458710|048|1
6512580|038|48
6529895|029|1
6490039|004|14
6467177|052|28
6488611|044|29
6465218|049|52
6527414|016|4
6528919|076|6
6074090|035|46
6488625|035|36
6489843|020|105
5207980|056|6
6529888|029|1
0041267|062|9
0458174|074|764
5155134|013|99
6005953|055|3,2
0571430|045|10,11
6531248|025|2,212
6509207|034|15
6494680|037|29
6531201|016|16
0415422|073|15
6241764|059|65
6477820|009|2,101
0422634|071|8
0015166|011|86
6181507|003|1
6484077|004|7
6529726|086|6
6521930|058|2
6486203|072|37
0041543|027|2,054
6509408|032|4
6520451|041|49
0020545|090|14
6408231|021|2,328
0422634|025|37
6514429|047|34
5155125|077|16
6527545|075|4
6521518|052|8
6528919|093|17
6494678|076|48
6523080|005|39
6531201|032|52
0415737|063|3,64
6522136|090|333
5233283|047|50
6512884|006|41
6523785|061|58
6528655|051|8
0041274|078|5,049
5189402|064|1,012
0564559|014|2,22
0016794|071|1
6498219|037|33
6470662|042|36
6511304|034|14
6500647|086|125
5114517|038|10,892
6531296|032|24
6492144|036|158
0693465|027|19
0041348|077|2,243
6484189|006|10
0042740|031|11,7
6515622|007|334
6460576|046|2
5155123|021|30
6497929|040|11
6527545|067|25
5074000|074|1
6005953|075|1,517
6523784|063|80
6502546|074|53
6509130|088|9
6523784|056|32
0041542|025|3,9
6509206|061|37
0414442|077|3,325
6502986|077|39
6464990|065|10
6478877|076|13
6511303|055|3
6498673|046|18,944
6527057|041|7
6528337|022|51
0017205|068|60
0016049|020|537
6530396|087|10,598
6527413|062|14
0022178|033|5
6529898|032|12
6513222|042|13
6185268|022|3
6505640|034|24
6502350|068|98
5260229|090|3,228
6489600|078|9
6487570|002|180
6412381|076|12
6521100|076|40
6524334|031|4,74
6530396|073|8,417
5107586|002|2,967
6531299|037|580
0041274|019|1,027
6484957|040|43
6408256|026|3,295
6499145|051|81
6504443|069|31
0020545|026|12
0683888|038|55
6517115|027|6
6504443|005|54
6524143|051|7
6529889|048|1
0016794|015|18
6486203|011|89
6508030|020|2,29
5207980|075|14
5079876|026|26
6494062|089|7
0018119|032|25
6496188|047|25
0020705|087|25
6465218|074|1
5290853|080|10,951
0041295|048|1,879
6510617|012|14
6502500|077|24
6005953|006|1,41
6041347|014|8
6524853|038|51
6495719|088|11
6503631|011|41
6520123|054|6
6502546|066|31
0022105|077|33
6517115|051|26
6530396|067|1,206
6190318|053|4,852
0041267|043|12
6472813|054|10
0018206|035|6
6484712|025|10
6515622|044|63
6499145|087|35
6496188|042|31
6495125|007|41
5155123|051|82
6513436|089|1
0030007|078|14
0004518|044|11,718
0041491|002|27,296
6528491|025|17
6474088|044|45
6490039|054|13
0014466|013|58
6522495|041|17
6454413|061|6,649
6372362|001|11
6512657|015|2,164
6503721|038|79
0064960|066|50
6496937|052|61
6524179|021|7,856
6523784|066|346
0436170|048|5
6523786|087|8
0015131|007|517
6530476|037|8
6496139|019|28
6412381|045|9
6503158|033|13
6509207|013|11
6531446|053|12
6523785|062|12
6497929|024|11
6523082|067|21
5228366|064|1,396
0449280|013|2,27
6514602|064|17
5163308|072|11
5260104|004|21,352
0016048|073|194
6528919|028|3
6531201|011|53
6502539|022|16
6408215|021|1,362
6484713|005|17
6070601|090|2,689
0005623|087|8
6527545|004|2
6485404|089|30
0041900|028|1,7
6472813|078|21
6523080|080|78
6503157|015|2,641
0020545|007|26
6507447|014|12
6516110|003|2
0463737|080|17,5
0064500|039|37
5163308|039|5
6521183|052|41
6070601|076|3,946
6485794|003|45
0042076|003|10
0021060|032|9
6005953|016|8,425
0017203|080|926
6436968|004|6
5233283|017|60
6518178|040|112
6505259|063|37
5288816|063|3
6320261|052|24
0041237|013|1518,5
6454485|020|136
6518179|028|19
0027953|065|11
0065181|038|26,931
6022743|072|13
6524176|068|3
6524175|004|1,046
0683888|026|5
5155131|002|455
6504399|028|9
0017205|077|117
0042377|043|1,2
6495125|088|21
6513228|048|167
6495146|003|16
0041274|020|71,249
0030171|020|179
0426171|039|184
6484189|093|32
6531292|064|20
6499568|021|7
5074000|056|21
0436170|031|17
6519310|051|127
0032318|032|5,406
6489600|053|15
6487084|039|20
6496140|055|12
0027755|032|70
0445726|022|14,759
0041435|063|4,896
0030023|065|26
6277479|080|41
0017203|073|288
0041294|068|4,574
6500645|044|75
6496140|006|30
6516110|066|24
5110804|022|1,366
6408231|086|3,498
0650481|066|2,848
6514862|044|32
0065185|044|3,106
0064960|014|21
5155130|042|189
0030171|023|15
0041432|002|7,566
0004314|040|6,124
0426171|063|33
6524975|023|1,034
6482018|087|3
6522495|026|18
6513266|016|5
6510009|084|12
6519311|058|2
6035273|089|9
6460577|067|10
6499257|043|7
6486203|046|11
0041666|038|1,12
6493670|046|63
6524334|040|8,137
6410468|015|2,946
5155132|040|256
6496139|073|73
6521100|017|6
0062394|027|6
6489844|005|3
6520444|046|17
5208772|074|79
6296503|063|12
6494062|021|12
0442707|024|35,234
6473039|005|7
6528919|068|11
6509400|031|16
6153290|037|1,55
0017024|005|5
6456641|035|2,908
6475124|061|10
6489600|045|36
6512799|043|37
6266530|078|13
6266530|093|41
6474975|063|55
6529895|037|24
6498848|036|17
6503158|053|12
5155132|003|156
0027904|076|5,404
6509404|066|114
0041999|028|11,988
5155123|026|19
6447679|021|24
6494678|063|45
6455719|056|1,39
0041359|067|3,524
6490039|073|62
6513228|088|110
0006098|065|6
5155130|053|132
6527414|020|19
6517115|077|10
6488611|002|10
6529223|032|32
6474975|068|20
6524166|022|1,012
6482108|021|75
0027060|005|13
0041542|073|8,05
0027060|006|5
6320261|004|13
6524143|028|3
6496140|086|12
6517115|053|1
0041544|066|29,552
6496139|066|37
6493554|058|12
0064500|046|15
6484713|044|20
0020705|072|2
6529726|026|10
